algorithm,instance,nodes,edges,diameter,diam_lB,diam_uB,radius,time,sep_size,balance,ratio,exit
LT_DMD_NE,city/Osnabrück,3218,4002,86,80,104,1,1539,77,0.550346,0.069058,post
LT_NE,city/Osnabrück,3218,4002,86,80,104,1,291,77,0.550346,0.069058,post
LT_NE_DMD,city/Osnabrück,3218,4002,86,80,104,1,1317,77,0.550346,0.069058,post
LT,city/Osnabrück,3218,4002,86,80,104,1,10681,91,0.523137,0.084730,bfs_level
LT_DMD,city/Osnabrück,3218,4002,86,80,104,1,1039,91,0.523137,0.084730,post
LT_DMD_NE,city/Osnabrück,3218,4002,86,80,104,1,1111,91,0.523137,0.084730,post
LT_NE,city/Osnabrück,3218,4002,86,80,104,1,112,91,0.523137,0.084730,post
LT_NE_DMD,city/Osnabrück,3218,4002,86,80,104,1,845,91,0.523137,0.084730,post
LT,city/Osnabrück,3218,4002,86,80,104,1,12046,59,0.574776,0.051171,bfs_level
LT_DMD,city/Osnabrück,3218,4002,86,80,104,1,926,59,0.574776,0.051171,post
LT_DMD_NE,city/Osnabrück,3218,4002,86,80,104,1,1191,59,0.574776,0.051171,post
LT_NE,city/Osnabrück,3218,4002,86,80,104,1,167,59,0.574776,0.051171,post
LT_NE_DMD,city/Osnabrück,3218,4002,86,80,104,1,618,59,0.574776,0.051171,post
LT,city/Osnabrück,3218,4002,86,80,104,1,11068,92,0.532353,0.084715,bfs_level
LT_DMD,city/Osnabrück,3218,4002,86,80,104,1,1535,92,0.532353,0.084715,post
LT_DMD_NE,city/Osnabrück,3218,4002,86,80,104,1,1789,92,0.532353,0.084715,post
LT_NE,city/Osnabrück,3218,4002,86,80,104,1,287,92,0.532353,0.084715,post
LT_NE_DMD,city/Osnabrück,3218,4002,86,80,104,1,2035,92,0.532353,0.084715,post
LT,city/Osnabrück,3218,4002,86,80,104,1,10150,82,0.571930,0.071867,bfs_level
LT_DMD,city/Osnabrück,3218,4002,86,80,104,1,1012,82,0.571930,0.071867,post
LT_DMD_NE,city/Osnabrück,3218,4002,86,80,104,1,1248,82,0.571930,0.071867,post
LT_NE,city/Osnabrück,3218,4002,86,80,104,1,255,82,0.571930,0.071867,post
LT_NE_DMD,city/Osnabrück,3218,4002,86,80,104,1,1082,82,0.571930,0.071867,post
LT,city/Osnabrück,3218,4002,86,80,104,1,6558,54,0.547945,0.048214,bfs_level
LT_DMD,city/Osnabrück,3218,4002,86,80,104,1,532,54,0.547945,0.048214,post
LT_DMD_NE,city/Osnabrück,3218,4002,86,80,104,1,812,54,0.547945,0.048214,post
LT_NE,city/Osnabrück,3218,4002,86,80,104,1,198,54,0.547945,0.048214,post
LT_NE_DMD,city/Osnabrück,3218,4002,86,80,104,1,718,54,0.547945,0.048214,post
LT,city/Osnabrück,3218,4002,86,80,104,1,7251,74,0.527697,0.068140,bfs_level
LT_DMD,city/Osnabrück,3218,4002,86,80,104,1,1051,74,0.527697,0.068140,post
LT_DMD_NE,city/Osnabrück,3218,4002,86,80,104,1,4226,74,0.527697,0.068140,post
LT_NE,city/Osnabrück,3218,4002,86,80,104,1,303,74,0.527697,0.068140,post
LT_NE_DMD,city/Osnabrück,3218,4002,86,80,104,1,2955,74,0.527697,0.068140,post
LT,city/Osnabrück,3218,4002,86,80,104,1,5631,79,0.533464,0.072344,bfs_level
LT_DMD,city/Osnabrück,3218,4002,86,80,104,1,1109,79,0.533464,0.072344,post
LT_DMD_NE,city/Osnabrück,3218,4002,86,80,104,1,1198,79,0.533464,0.072344,post
LT_NE,city/Osnabrück,3218,4002,86,80,104,1,208,79,0.533464,0.072344,post
LT_NE_DMD,city/Osnabrück,3218,4002,86,80,104,1,1011,79,0.533464,0.072344,post
LT,city/Osnabrück,3218,4002,86,80,104,1,7448,64,0.567594,0.056042,bfs_level
LT_DMD,city/Osnabrück,3218,4002,86,80,104,1,974,64,0.567594,0.056042,post
LT_DMD_NE,city/Osnabrück,3218,4002,86,80,104,1,877,64,0.567594,0.056042,post
LT_NE,city/Osnabrück,3218,4002,86,80,104,1,124,64,0.567594,0.056042,post
LT_NE_DMD,city/Osnabrück,3218,4002,86,80,104,1,560,64,0.567594,0.056042,post
LT,city/Osnabrück,3218,4002,86,80,104,1,7329,93,0.564847,0.082447,bfs_level
LT_DMD,city/Osnabrück,3218,4002,86,80,104,1,1683,93,0.564847,0.082447,post
LT_DMD_NE,city/Osnabrück,3218,4002,86,80,104,1,1277,93,0.564847,0.082447,post
LT_NE,city/Osnabrück,3218,4002,86,80,104,1,139,93,0.564847,0.082447,post
LT_NE_DMD,city/Osnabrück,3218,4002,86,80,104,1,1825,93,0.564847,0.082447,post
LT,city/Osnabrück,3218,4002,86,80,104,1,9286,94,0.532875,0.086556,bfs_level
LT_DMD,city/Osnabrück,3218,4002,86,80,104,1,1526,94,0.532875,0.086556,post
LT_DMD_NE,city/Osnabrück,3218,4002,86,80,104,1,1642,94,0.532875,0.086556,post
LT_NE,city/Osnabrück,3218,4002,86,80,104,1,179,94,0.532875,0.086556,post
LT_NE_DMD,city/Osnabrück,3218,4002,86,80,104,1,1121,94,0.532875,0.086556,post
LT,city/Osnabrück,3218,4002,86,80,104,1,13868,50,0.555228,0.044209,bfs_level
LT_DMD,city/Osnabrück,3218,4002,86,80,104,1,356,50,0.555228,0.044209,post
LT_DMD_NE,city/Osnabrück,3218,4002,86,80,104,1,398,50,0.555228,0.044209,post
LT_NE,city/Osnabrück,3218,4002,86,80,104,1,148,50,0.555228,0.044209,post
LT_NE_DMD,city/Osnabrück,3218,4002,86,80,104,1,440,50,0.555228,0.044209,post
LT,city/Osnabrück,3218,4002,86,80,104,1,8281,71,0.544161,0.064022,bfs_level
LT_DMD,city/Osnabrück,3218,4002,86,80,104,1,805,71,0.544161,0.064022,post
LT_DMD_NE,city/Osnabrück,3218,4002,86,80,104,1,705,71,0.544161,0.064022,post
LT_NE,city/Osnabrück,3218,4002,86,80,104,1,137,71,0.544161,0.064022,post
LT_NE_DMD,city/Osnabrück,3218,4002,86,80,104,1,687,71,0.544161,0.064022,post
LT,city/Osnabrück,3218,4002,86,80,104,1,14070,90,0.547749,0.081301,bfs_level
LT_DMD,city/Osnabrück,3218,4002,86,80,104,1,1590,90,0.547749,0.081301,post
LT_DMD_NE,city/Osnabrück,3218,4002,86,80,104,1,1665,90,0.547749,0.081301,post
LT_NE,city/Osnabrück,3218,4002,86,80,104,1,271,90,0.547749,0.081301,post
LT_NE_DMD,city/Osnabrück,3218,4002,86,80,104,1,1100,90,0.547749,0.081301,post
LT,city/Osnabrück,3218,4002,86,80,104,1,7272,76,0.557759,0.067556,bfs_level
LT_DMD,city/Osnabrück,3218,4002,86,80,104,1,499,76,0.557759,0.067556,post
LT_DMD_NE,city/Osnabrück,3218,4002,86,80,104,1,946,76,0.557759,0.067556,post
LT_NE,city/Osnabrück,3218,4002,86,80,104,1,111,76,0.557759,0.067556,post
LT_NE_DMD,city/Osnabrück,3218,4002,86,80,104,1,738,76,0.557759,0.067556,post
LT,city/Osnabrück,3218,4002,86,80,104,1,8077,107,0.573596,0.094356,bfs_level
LT_DMD,city/Osnabrück,3218,4002,86,80,104,1,1125,107,0.573596,0.094356,post
LT_DMD_NE,city/Osnabrück,3218,4002,86,80,104,1,4436,107,0.573596,0.094356,post
LT_NE,city/Osnabrück,3218,4002,86,80,104,1,484,107,0.573596,0.094356,post
LT_NE_DMD,city/Osnabrück,3218,4002,86,80,104,1,2533,107,0.573596,0.094356,post
LT,city/Osnabrück,3218,4002,86,80,104,1,9259,68,0.541850,0.061427,bfs_level
LT_DMD,city/Osnabrück,3218,4002,86,80,104,1,1291,68,0.541850,0.061427,post
LT_DMD_NE,city/Osnabrück,3218,4002,86,80,104,1,1180,68,0.541850,0.061427,post
LT_NE,city/Osnabrück,3218,4002,86,80,104,1,126,68,0.541850,0.061427,post
LT_NE_DMD,city/Osnabrück,3218,4002,86,80,104,1,501,68,0.541850,0.061427,post
LT,city/Osnabrück,3218,4002,86,80,104,1,8619,47,0.567474,0.040941,bfs_level
LT_DMD,city/Osnabrück,3218,4002,86,80,104,1,1071,47,0.567474,0.040941,post
LT_DMD_NE,city/Osnabrück,3218,4002,86,80,104,1,1202,47,0.567474,0.040941,post
LT_NE,city/Osnabrück,3218,4002,86,80,104,1,304,47,0.567474,0.040941,post
LT_NE_DMD,city/Osnabrück,3218,4002,86,80,104,1,1250,47,0.567474,0.040941,post
LT,city/Osnabrück,3218,4002,86,80,104,1,9971,47,0.567474,0.040941,bfs_level
LT_DMD,city/Osnabrück,3218,4002,86,80,104,1,950,47,0.567474,0.040941,post
LT_DMD_NE,city/Osnabrück,3218,4002,86,80,104,1,1581,47,0.567474,0.040941,post
LT_NE,city/Osnabrück,3218,4002,86,80,104,1,310,47,0.567474,0.040941,post
LT_NE_DMD,city/Osnabrück,3218,4002,86,80,104,1,1025,47,0.567474,0.040941,post
LT,city/Köln,13719,18147,225,192,232,1,48449,158,0.525593,0.033818,bfs_level
LT_DMD,city/Köln,13719,18147,225,192,232,1,3633,158,0.525593,0.033818,post
LT_DMD_NE,city/Köln,13719,18147,225,192,232,1,5623,158,0.525593,0.033818,post
LT_NE,city/Köln,13719,18147,225,192,232,1,1076,158,0.525593,0.033818,post
LT_NE_DMD,city/Köln,13719,18147,225,192,232,1,4232,158,0.525593,0.033818,post
LT,city/Köln,13719,18147,225,192,232,1,50408,122,0.532056,0.025837,bfs_level
LT_DMD,city/Köln,13719,18147,225,192,232,1,2989,122,0.532056,0.025837,post
LT_DMD_NE,city/Köln,13719,18147,225,192,232,1,4082,122,0.532056,0.025837,post
LT_NE,city/Köln,13719,18147,225,192,232,1,1074,122,0.532056,0.025837,post
LT_NE_DMD,city/Köln,13719,18147,225,192,232,1,47702,122,0.532056,0.025837,post
LT,city/Köln,13719,18147,225,192,232,1,44301,256,0.523826,0.055315,bfs_level
LT_DMD,city/Köln,13719,18147,225,192,232,1,8033,256,0.523826,0.055315,post
LT_DMD_NE,city/Köln,13719,18147,225,192,232,1,6942,256,0.523826,0.055315,post
LT_NE,city/Köln,13719,18147,225,192,232,1,1049,256,0.523826,0.055315,post
LT_NE_DMD,city/Köln,13719,18147,225,192,232,1,8335,256,0.523826,0.055315,post
LT,city/Köln,13719,18147,225,192,232,1,40860,90,0.518890,0.019330,bfs_level
LT_DMD,city/Köln,13719,18147,225,192,232,1,2911,90,0.518890,0.019330,post
LT_DMD_NE,city/Köln,13719,18147,225,192,232,1,3893,90,0.518890,0.019330,post
LT_NE,city/Köln,13719,18147,225,192,232,1,907,90,0.518890,0.019330,post
LT_NE_DMD,city/Köln,13719,18147,225,192,232,1,3211,90,0.518890,0.019330,post
LT,city/Köln,13719,18147,225,192,232,1,43623,120,0.528493,0.025521,bfs_level
LT_DMD,city/Köln,13719,18147,225,192,232,1,2486,120,0.528493,0.025521,post
LT_DMD_NE,city/Köln,13719,18147,225,192,232,1,4966,120,0.528493,0.025521,post
LT_NE,city/Köln,13719,18147,225,192,232,1,1740,120,0.528493,0.025521,post
LT_NE_DMD,city/Köln,13719,18147,225,192,232,1,4067,120,0.528493,0.025521,post
LT,city/Köln,13719,18147,225,192,232,1,39429,105,0.532245,0.022203,bfs_level
LT_DMD,city/Köln,13719,18147,225,192,232,1,2258,105,0.532245,0.022203,post
LT_DMD_NE,city/Köln,13719,18147,225,192,232,1,4231,105,0.532245,0.022203,post
LT_NE,city/Köln,13719,18147,225,192,232,1,1192,105,0.532245,0.022203,post
LT_NE_DMD,city/Köln,13719,18147,225,192,232,1,4329,105,0.532245,0.022203,post
LT,city/Köln,13719,18147,225,192,232,1,35982,114,0.531232,0.024153,bfs_level
LT_DMD,city/Köln,13719,18147,225,192,232,1,2605,114,0.531232,0.024153,post
LT_DMD_NE,city/Köln,13719,18147,225,192,232,1,4936,114,0.531232,0.024153,post
LT_NE,city/Köln,13719,18147,225,192,232,1,1008,114,0.531232,0.024153,post
LT_NE_DMD,city/Köln,13719,18147,225,192,232,1,4603,114,0.531232,0.024153,post
LT,city/Köln,13719,18147,225,192,232,1,79988,134,0.516522,0.028960,bfs_level
LT_DMD,city/Köln,13719,18147,225,192,232,1,3049,134,0.516522,0.028960,post
LT_DMD_NE,city/Köln,13719,18147,225,192,232,1,4584,134,0.516522,0.028960,post
LT_NE,city/Köln,13719,18147,225,192,232,1,1182,134,0.516522,0.028960,post
LT_NE_DMD,city/Köln,13719,18147,225,192,232,1,4158,134,0.516522,0.028960,post
LT,city/Köln,13719,18147,225,192,232,1,40890,90,0.518890,0.019330,bfs_level
LT_DMD,city/Köln,13719,18147,225,192,232,1,2275,90,0.518890,0.019330,post
LT_DMD_NE,city/Köln,13719,18147,225,192,232,1,4385,90,0.518890,0.019330,post
LT_NE,city/Köln,13719,18147,225,192,232,1,1243,90,0.518890,0.019330,post
LT_NE_DMD,city/Köln,13719,18147,225,192,232,1,4495,90,0.518890,0.019330,post
LT,city/Köln,13719,18147,225,192,232,1,41846,92,0.522400,0.019675,bfs_level
LT_DMD,city/Köln,13719,18147,225,192,232,1,2795,92,0.522400,0.019675,post
LT_DMD_NE,city/Köln,13719,18147,225,192,232,1,3760,92,0.522400,0.019675,post
LT_NE,city/Köln,13719,18147,225,192,232,1,1080,92,0.522400,0.019675,post
LT_NE_DMD,city/Köln,13719,18147,225,192,232,1,3431,92,0.522400,0.019675,post
LT,city/Köln,13719,18147,225,192,232,1,47936,188,0.510325,0.041120,bfs_level
LT_DMD,city/Köln,13719,18147,225,192,232,1,5301,188,0.510325,0.041120,post
LT_DMD_NE,city/Köln,13719,18147,225,192,232,1,5772,188,0.510325,0.041120,post
LT_NE,city/Köln,13719,18147,225,192,232,1,1090,188,0.510325,0.041120,post
LT_NE_DMD,city/Köln,13719,18147,225,192,232,1,6256,188,0.510325,0.041120,post
LT,city/Köln,13719,18147,225,192,232,1,41326,123,0.524728,0.026288,bfs_level
LT_DMD,city/Köln,13719,18147,225,192,232,1,3044,123,0.524728,0.026288,post
LT_DMD_NE,city/Köln,13719,18147,225,192,232,1,4858,123,0.524728,0.026288,post
LT_NE,city/Köln,13719,18147,225,192,232,1,1216,123,0.524728,0.026288,post
LT_NE_DMD,city/Köln,13719,18147,225,192,232,1,4435,123,0.524728,0.026288,post
LT,city/Köln,13719,18147,225,192,232,1,39059,96,0.520085,0.020596,bfs_level
LT_DMD,city/Köln,13719,18147,225,192,232,1,3477,96,0.520085,0.020596,post
LT_DMD_NE,city/Köln,13719,18147,225,192,232,1,4181,96,0.520085,0.020596,post
LT_NE,city/Köln,13719,18147,225,192,232,1,1095,96,0.520085,0.020596,post
LT_NE_DMD,city/Köln,13719,18147,225,192,232,1,4752,96,0.520085,0.020596,post
LT,city/Köln,13719,18147,225,192,232,1,37912,153,0.522901,0.032847,bfs_level
LT_DMD,city/Köln,13719,18147,225,192,232,1,3551,153,0.522901,0.032847,post
LT_DMD_NE,city/Köln,13719,18147,225,192,232,1,5411,153,0.522901,0.032847,post
LT_NE,city/Köln,13719,18147,225,192,232,1,1654,153,0.522901,0.032847,post
LT_NE_DMD,city/Köln,13719,18147,225,192,232,1,6112,153,0.522901,0.032847,post
LT,city/Köln,13719,18147,225,192,232,1,37642,110,0.521409,0.023585,bfs_level
LT_DMD,city/Köln,13719,18147,225,192,232,1,4008,110,0.521409,0.023585,post
LT_DMD_NE,city/Köln,13719,18147,225,192,232,1,5655,110,0.521409,0.023585,post
LT_NE,city/Köln,13719,18147,225,192,232,1,1398,110,0.521409,0.023585,post
LT_NE_DMD,city/Köln,13719,18147,225,192,232,1,5942,110,0.521409,0.023585,post
LT,city/Köln,13719,18147,225,192,232,1,51390,109,0.526298,0.023226,bfs_level
LT_DMD,city/Köln,13719,18147,225,192,232,1,6873,109,0.526298,0.023226,post
LT_DMD_NE,city/Köln,13719,18147,225,192,232,1,4659,109,0.526298,0.023226,post
LT_NE,city/Köln,13719,18147,225,192,232,1,1404,109,0.526298,0.023226,post
LT_NE_DMD,city/Köln,13719,18147,225,192,232,1,10338,109,0.526298,0.023226,post
LT,city/Köln,13719,18147,225,192,232,1,37733,39,0.529004,0.008240,bfs_level
LT_DMD,city/Köln,13719,18147,225,192,232,1,1921,39,0.529004,0.008240,post
LT_DMD_NE,city/Köln,13719,18147,225,192,232,1,3434,39,0.529004,0.008240,post
LT_NE,city/Köln,13719,18147,225,192,232,1,1563,39,0.529004,0.008240,post
LT_NE_DMD,city/Köln,13719,18147,225,192,232,1,4960,39,0.529004,0.008240,post
LT,city/Köln,13719,18147,225,192,232,1,38471,85,0.518770,0.018252,bfs_level
LT_DMD,city/Köln,13719,18147,225,192,232,1,2874,85,0.518770,0.018252,post
LT_DMD_NE,city/Köln,13719,18147,225,192,232,1,4723,85,0.518770,0.018252,post
LT_NE,city/Köln,13719,18147,225,192,232,1,1321,85,0.518770,0.018252,post
LT_NE_DMD,city/Köln,13719,18147,225,192,232,1,4139,85,0.518770,0.018252,post
LT,city/Köln,13719,18147,225,192,232,1,41264,170,0.519457,0.036701,bfs_level
LT_DMD,city/Köln,13719,18147,225,192,232,1,6459,170,0.519457,0.036701,post
LT_DMD_NE,city/Köln,13719,18147,225,192,232,1,5199,170,0.519457,0.036701,post
LT_NE,city/Köln,13719,18147,225,192,232,1,1541,170,0.519457,0.036701,post
LT_NE_DMD,city/Köln,13719,18147,225,192,232,1,6767,170,0.519457,0.036701,post
LT,city/Köln,13719,18147,225,192,232,1,41960,70,0.520611,0.014980,bfs_level
LT_DMD,city/Köln,13719,18147,225,192,232,1,3430,70,0.520611,0.014980,post
LT_DMD_NE,city/Köln,13719,18147,225,192,232,1,3778,70,0.520611,0.014980,post
LT_NE,city/Köln,13719,18147,225,192,232,1,934,70,0.520611,0.014980,post
LT_NE_DMD,city/Köln,13719,18147,225,192,232,1,3078,70,0.520611,0.014980,post
LT,city/Lindlar,983,1054,60,49,68,1,3416,39,0.764486,0.095355,bfs_level
LT_DMD,city/Lindlar,983,1054,60,49,68,1,141,39,0.764486,0.095355,post
LT_DMD_NE,city/Lindlar,983,1054,60,49,68,1,127,39,0.764486,0.095355,post
LT_NE,city/Lindlar,983,1054,60,49,68,1,20,39,0.764486,0.095355,post
LT_NE_DMD,city/Lindlar,983,1054,60,49,68,1,106,39,0.764486,0.095355,post
LT,city/Lindlar,983,1054,60,49,68,1,1616,35,0.736264,0.087065,bfs_level
LT_DMD,city/Lindlar,983,1054,60,49,68,1,190,35,0.736264,0.087065,post
LT_DMD_NE,city/Lindlar,983,1054,60,49,68,1,167,35,0.736264,0.087065,post
LT_NE,city/Lindlar,983,1054,60,49,68,1,23,35,0.736264,0.087065,post
LT_NE_DMD,city/Lindlar,983,1054,60,49,68,1,166,35,0.736264,0.087065,post
LT,city/Lindlar,983,1054,60,49,68,1,1727,42,0.785579,0.101449,bfs_level
LT_DMD,city/Lindlar,983,1054,60,49,68,1,221,42,0.785579,0.101449,post
LT_DMD_NE,city/Lindlar,983,1054,60,49,68,1,215,42,0.785579,0.101449,post
LT_NE,city/Lindlar,983,1054,60,49,68,1,25,42,0.785579,0.101449,post
LT_NE_DMD,city/Lindlar,983,1054,60,49,68,1,170,42,0.785579,0.101449,post
LT,city/Lindlar,983,1054,60,49,68,1,2095,40,0.727106,0.100756,bfs_level
LT_DMD,city/Lindlar,983,1054,60,49,68,1,239,40,0.727106,0.100756,post
LT_DMD_NE,city/Lindlar,983,1054,60,49,68,1,209,40,0.727106,0.100756,post
LT_NE,city/Lindlar,983,1054,60,49,68,1,25,40,0.727106,0.100756,post
LT_NE_DMD,city/Lindlar,983,1054,60,49,68,1,179,40,0.727106,0.100756,post
LT,city/Lindlar,983,1054,60,49,68,1,1923,40,0.775895,0.097087,bfs_level
LT_DMD,city/Lindlar,983,1054,60,49,68,1,124,40,0.775895,0.097087,post
LT_DMD_NE,city/Lindlar,983,1054,60,49,68,1,130,40,0.775895,0.097087,post
LT_NE,city/Lindlar,983,1054,60,49,68,1,21,40,0.775895,0.097087,post
LT_NE_DMD,city/Lindlar,983,1054,60,49,68,1,105,40,0.775895,0.097087,post
LT,city/Lindlar,983,1054,60,49,68,1,1720,41,0.744444,0.101990,bfs_level
LT_DMD,city/Lindlar,983,1054,60,49,68,1,169,41,0.744444,0.101990,post
LT_DMD_NE,city/Lindlar,983,1054,60,49,68,1,145,41,0.744444,0.101990,post
LT_NE,city/Lindlar,983,1054,60,49,68,1,18,41,0.744444,0.101990,post
LT_NE_DMD,city/Lindlar,983,1054,60,49,68,1,234,41,0.744444,0.101990,post
LT,city/Lindlar,983,1054,60,49,68,1,2247,45,0.737037,0.113065,bfs_level
LT_DMD,city/Lindlar,983,1054,60,49,68,1,377,45,0.737037,0.113065,post
LT_DMD_NE,city/Lindlar,983,1054,60,49,68,1,364,45,0.737037,0.113065,post
LT_NE,city/Lindlar,983,1054,60,49,68,1,42,45,0.737037,0.113065,post
LT_NE_DMD,city/Lindlar,983,1054,60,49,68,1,235,45,0.737037,0.113065,post
LT,city/Lindlar,983,1054,60,49,68,1,2280,41,0.790875,0.098558,bfs_level
LT_DMD,city/Lindlar,983,1054,60,49,68,1,265,41,0.790875,0.098558,post
LT_DMD_NE,city/Lindlar,983,1054,60,49,68,1,217,41,0.790875,0.098558,post
LT_NE,city/Lindlar,983,1054,60,49,68,1,59,41,0.790875,0.098558,post
LT_NE_DMD,city/Lindlar,983,1054,60,49,68,1,289,41,0.790875,0.098558,post
LT,city/Lindlar,983,1054,60,49,68,1,2105,18,0.813910,0.041570,bfs_level
LT_DMD,city/Lindlar,983,1054,60,49,68,1,163,18,0.813910,0.041570,post
LT_DMD_NE,city/Lindlar,983,1054,60,49,68,1,148,18,0.813910,0.041570,post
LT_NE,city/Lindlar,983,1054,60,49,68,1,38,18,0.813910,0.041570,post
LT_NE_DMD,city/Lindlar,983,1054,60,49,68,1,110,18,0.813910,0.041570,post
LT,city/Lindlar,983,1054,60,49,68,1,1957,18,0.813910,0.041570,bfs_level
LT_DMD,city/Lindlar,983,1054,60,49,68,1,201,18,0.813910,0.041570,post
LT_DMD_NE,city/Lindlar,983,1054,60,49,68,1,120,18,0.813910,0.041570,post
LT_NE,city/Lindlar,983,1054,60,49,68,1,26,18,0.813910,0.041570,post
LT_NE_DMD,city/Lindlar,983,1054,60,49,68,1,174,18,0.813910,0.041570,post
LT,city/Lindlar,983,1054,60,49,68,1,2332,33,0.826923,0.076744,bfs_level
LT_DMD,city/Lindlar,983,1054,60,49,68,1,503,33,0.826923,0.076744,post
LT_DMD_NE,city/Lindlar,983,1054,60,49,68,1,512,33,0.826923,0.076744,post
LT_NE,city/Lindlar,983,1054,60,49,68,1,87,33,0.826923,0.076744,post
LT_NE_DMD,city/Lindlar,983,1054,60,49,68,1,369,33,0.826923,0.076744,post
LT,city/Lindlar,983,1054,60,49,68,1,2263,39,0.741697,0.097015,bfs_level
LT_DMD,city/Lindlar,983,1054,60,49,68,1,346,39,0.741697,0.097015,post
LT_DMD_NE,city/Lindlar,983,1054,60,49,68,1,306,39,0.741697,0.097015,post
LT_NE,city/Lindlar,983,1054,60,49,68,1,52,39,0.741697,0.097015,post
LT_NE_DMD,city/Lindlar,983,1054,60,49,68,1,209,39,0.741697,0.097015,post
LT,city/Lindlar,983,1054,60,49,68,1,1840,25,0.787313,0.059242,bfs_level
LT_DMD,city/Lindlar,983,1054,60,49,68,1,114,25,0.787313,0.059242,post
LT_DMD_NE,city/Lindlar,983,1054,60,49,68,1,115,25,0.787313,0.059242,post
LT_NE,city/Lindlar,983,1054,60,49,68,1,20,25,0.787313,0.059242,post
LT_NE_DMD,city/Lindlar,983,1054,60,49,68,1,162,25,0.787313,0.059242,post
LT,city/Lindlar,983,1054,60,49,68,1,2312,35,0.785311,0.083933,bfs_level
LT_DMD,city/Lindlar,983,1054,60,49,68,1,234,35,0.785311,0.083933,post
LT_DMD_NE,city/Lindlar,983,1054,60,49,68,1,223,35,0.785311,0.083933,post
LT_NE,city/Lindlar,983,1054,60,49,68,1,43,35,0.785311,0.083933,post
LT_NE_DMD,city/Lindlar,983,1054,60,49,68,1,247,35,0.785311,0.083933,post
LT,city/Lindlar,983,1054,60,49,68,1,1944,48,0.770833,0.117936,bfs_level
LT_DMD,city/Lindlar,983,1054,60,49,68,1,191,48,0.770833,0.117936,post
LT_DMD_NE,city/Lindlar,983,1054,60,49,68,1,162,48,0.770833,0.117936,post
LT_NE,city/Lindlar,983,1054,60,49,68,1,20,48,0.770833,0.117936,post
