algorithm,instance,nodes,edges,diameter,diam_lB,diam_uB,radius,time,sep_size,balance,ratio,exit
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,189,218,0.482043,0.070006,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1538,216,0.526299,0.065415,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23747,164,0.485115,0.052146,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1145,164,0.508854,0.050508,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1228,164,0.508854,0.050508,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,193,164,0.485115,0.052146,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1197,164,0.508854,0.050508,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23820,222,0.481424,0.071383,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1519,216,0.526299,0.065415,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1623,212,0.526937,0.064126,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,192,218,0.482043,0.070006,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1549,216,0.526299,0.065415,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23832,186,0.493470,0.058601,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1217,180,0.527654,0.054217,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1335,176,0.528290,0.052948,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,189,182,0.494092,0.057269,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1259,180,0.527654,0.054217,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23815,102,0.489852,0.032015,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,698,102,0.513353,0.031031,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,766,102,0.513353,0.031031,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,180,102,0.489852,0.032015,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,760,102,0.513353,0.031031,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23721,250,0.463048,0.082781,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1763,244,0.515556,0.075123,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1843,240,0.516190,0.073801,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,192,246,0.463661,0.081349,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1777,244,0.515556,0.075123,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23895,170,0.506262,0.052566,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1107,164,0.536056,0.048810,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1172,160,0.536694,0.047562,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,184,166,0.506888,0.051266,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1147,164,0.536056,0.048810,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23688,183,0.497896,0.057295,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1207,177,0.540865,0.052444,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1332,173,0.541506,0.051199,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,192,179,0.498519,0.055972,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1247,177,0.540865,0.052444,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23639,178,0.500781,0.055486,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1171,172,0.532823,0.051435,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1269,168,0.533461,0.050179,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,190,174,0.501405,0.054172,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1218,172,0.532823,0.051435,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23863,129,0.485473,0.040849,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,811,123,0.514568,0.037443,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,909,120,0.515038,0.036496,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,183,125,0.486088,0.039532,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,899,123,0.514568,0.037443,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23832,200,0.493848,0.063072,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1330,189,0.534761,0.056485,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1395,183,0.535720,0.054594,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,188,192,0.495094,0.060396,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1331,189,0.534761,0.056485,post
Dual,table/twin/c-globe_9792,9792,19790,101,101,140,70,23841,221,0.516558,0.067791,bfs_level
Dual_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1485,215,0.566405,0.062085,post
Dual_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1562,211,0.567059,0.060860,post
Dual_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,190,217,0.517192,0.066483,post
Dual_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1521,215,0.566405,0.062085,post
LTFC,table/twin/c-globe_9792,9792,19790,101,101,140,70,30364,149,0.633023,0.039861,cycle_expansion
LTFC_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,997,141,0.672037,0.036350,post
LTFC_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1063,139,0.672384,0.035816,post
LTFC_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,184,142,0.633378,0.037948,post
LTFC_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,998,139,0.670647,0.035871,post
LTFC,table/twin/c-globe_9792,9792,19790,101,101,140,70,31193,201,0.903732,0.044147,cycle_expansion
LTFC_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1621,200,0.980182,0.042123,post
LTFC_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1640,200,0.980182,0.042123,post
LTFC_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,193,200,0.903930,0.043917,post
LTFC_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1588,200,0.980182,0.042123,post
LTFC,table/twin/c-globe_9792,9792,19790,101,101,140,70,30570,201,0.500000,0.062871,cycle_expansion
LTFC_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1634,200,0.547097,0.058962,post
LTFC_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1693,200,0.547097,0.058962,post
LTFC_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,193,200,0.500156,0.062539,post
LTFC_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1652,200,0.547097,0.058962,post
LTFC,table/twin/c-globe_9792,9792,19790,101,101,140,70,30370,143,0.623591,0.038586,cycle_expansion
LTFC_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,938,138,0.661618,0.035900,post
LTFC_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1019,136,0.661962,0.035361,post
LTFC_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,183,140,0.624096,0.037746,post
LTFC_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,974,138,0.661618,0.035900,post
LTFC,table/twin/c-globe_9792,9792,19790,101,101,140,70,30927,196,0.476535,0.063287,cycle_expansion
LTFC_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1690,194,0.521319,0.058984,post
LTFC_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1704,194,0.521319,0.058984,post
LTFC_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,192,196,0.476535,0.063287,post
LTFC_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1625,194,0.521319,0.058984,post
LTFC,table/twin/c-globe_9792,9792,19790,101,101,140,70,30525,183,0.991090,0.038261,cycle_expansion
LTFC_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1015,126,0.996283,0.026119,post
LTFC_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1020,85,0.995272,0.017555,post
LTFC_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,194,85,0.993224,0.017573,post
LTFC_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,745,85,0.993224,0.017573,post
LTFC,table/twin/c-globe_9792,9792,19790,101,101,140,70,30143,201,0.947411,0.043078,cycle_expansion
LTFC_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1596,200,0.972851,0.042283,post
LTFC_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1626,200,0.972851,0.042283,post
LTFC_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,191,201,0.947411,0.043078,post
LTFC_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1586,200,0.972851,0.042283,post
LTFC,table/twin/c-globe_9792,9792,19790,101,101,140,70,31002,144,0.965370,0.030386,cycle_expansion
LTFC_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,785,88,0.988932,0.018238,post
LTFC_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,806,88,0.988932,0.018238,post
LTFC_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,190,86,0.975977,0.017939,post
LTFC_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,755,86,0.994247,0.017772,post
LTFC,table/twin/c-globe_9792,9792,19790,101,101,140,70,30120,201,0.626972,0.054383,cycle_expansion
LTFC_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1648,200,0.682807,0.051387,post
LTFC_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1712,200,0.682807,0.051387,post
LTFC_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,192,201,0.626972,0.054383,post
LTFC_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1664,200,0.682807,0.051387,post
LTFC,table/twin/c-globe_9792,9792,19790,101,101,140,70,30747,139,0.595274,0.038590,cycle_expansion
LTFC_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,955,135,0.620302,0.036516,post
LTFC_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1017,131,0.620429,0.035415,post
LTFC_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,184,133,0.595211,0.036903,post
LTFC_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,934,131,0.619343,0.035453,post
LTFC,table/twin/c-globe_9792,9792,19790,101,101,140,70,30111,188,0.474816,0.060802,cycle_expansion
LTFC_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1406,184,0.516175,0.056252,post
LTFC_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1501,184,0.516175,0.056252,post
LTFC_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,198,183,0.474904,0.059147,post
LTFC_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1392,182,0.515056,0.055709,post
LTFC,table/twin/c-globe_9792,9792,19790,101,101,140,70,30252,175,0.982887,0.036711,cycle_expansion
LTFC_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,947,118,0.995462,0.024451,post
LTFC_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,958,85,0.988732,0.017613,post
LTFC_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,192,85,0.986697,0.017631,post
LTFC_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,736,85,0.987917,0.017620,post
LTFC,table/twin/c-globe_9792,9792,19790,101,101,140,70,29953,112,0.811377,0.025830,cycle_expansion
LTFC_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,712,97,0.835479,0.021981,post
LTFC_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,814,93,0.835541,0.021065,post
LTFC_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,184,95,0.813201,0.021844,post
LTFC_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,727,93,0.834153,0.021084,post
LTFC,table/twin/c-globe_9792,9792,19790,101,101,140,70,29977,141,0.621199,0.038129,cycle_expansion
LTFC_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,948,137,0.658650,0.035733,post
LTFC_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,974,135,0.658993,0.035193,post
LTFC_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,185,137,0.621327,0.037027,post
LTFC_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,953,135,0.657285,0.035248,post
LTFC,table/twin/c-globe_9792,9792,19790,101,101,140,70,29816,89,0.997735,0.018366,cycle_expansion
LTFC_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,639,85,0.998970,0.017522,post
LTFC_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,749,85,0.998970,0.017522,post
LTFC_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,181,85,0.997736,0.017533,post
LTFC_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,705,85,0.997736,0.017533,post
LTFC,table/twin/c-globe_9792,9792,19790,101,101,140,70,30350,196,0.827461,0.045109,cycle_expansion
LTFC_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1503,194,0.896463,0.042760,post
LTFC_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1542,194,0.896463,0.042760,post
LTFC_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,198,196,0.827461,0.045109,post
LTFC_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1505,194,0.896463,0.042760,post
LTFC,table/twin/c-globe_9792,9792,19790,101,101,140,70,29679,87,0.967363,0.018231,cycle_expansion
LTFC_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,708,86,0.970361,0.017992,post
LTFC_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,790,86,0.970361,0.017992,post
LTFC_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,179,85,0.967369,0.017809,post
LTFC_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,740,85,0.968966,0.017794,post
LTFC,table/twin/c-globe_9792,9792,19790,101,101,140,70,29780,144,0.993800,0.029944,cycle_expansion
LTFC_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,777,87,0.994451,0.017979,post
LTFC_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,858,86,0.994657,0.017769,post
LTFC_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,190,86,0.994657,0.017769,post
LTFC_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,731,85,0.995272,0.017555,post
LTFC,table/twin/c-globe_9792,9792,19790,101,101,140,70,30474,169,0.651167,0.044532,cycle_expansion
LTFC_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1131,161,0.697093,0.040698,post
LTFC_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1205,159,0.697445,0.040172,post
LTFC_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,187,162,0.651518,0.042643,post
LTFC_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1121,159,0.695652,0.040233,post
LTFC,table/twin/c-globe_9792,9792,19790,101,101,140,70,30859,159,0.971551,0.033495,cycle_expansion
LTFC_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,869,102,0.984029,0.021223,post
LTFC_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,902,85,0.980616,0.017686,post
LTFC_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,191,85,0.978598,0.017705,post
LTFC_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,751,85,0.999794,0.017515,post
LTFC,table/twin/c-globe_9792,9792,19790,101,101,140,70,30256,157,0.660634,0.040960,cycle_expansion
LTFC_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1026,149,0.703409,0.037418,post
LTFC_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1129,147,0.703763,0.036898,post
LTFC_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,186,150,0.660982,0.039093,post
LTFC_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1044,147,0.701959,0.036953,post
LTFC,table/twin/c-globe_9792,9792,19790,101,101,140,70,30290,149,0.987428,0.031100,cycle_expansion
LTFC_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,814,92,1.000000,0.018969,post
LTFC_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,818,85,0.998559,0.017526,post
LTFC_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,195,85,0.996503,0.017544,post
LTFC_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,726,85,0.996503,0.017544,post
LTFC,table/twin/c-globe_9792,9792,19790,101,101,140,70,31119,143,0.959188,0.030271,cycle_expansion
LTFC_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,770,87,0.995271,0.017971,post
LTFC_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,798,87,0.995271,0.017971,post
LTFC_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,187,85,0.969765,0.017786,post
LTFC_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,753,85,0.971765,0.017768,post
LTFC,table/twin/c-globe_9792,9792,19790,101,101,140,70,30853,141,0.628311,0.037863,cycle_expansion
LTFC_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,959,136,0.665689,0.035242,post
LTFC_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1061,134,0.666034,0.034706,post
LTFC_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,183,136,0.628605,0.036490,post
LTFC_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,974,134,0.664312,0.034760,post
LTFC,table/twin/c-globe_9792,9792,19790,101,101,140,70,30305,196,0.476081,0.063328,cycle_expansion
LTFC_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1578,194,0.520837,0.059020,post
LTFC_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1628,194,0.520837,0.059020,post
LTFC_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,193,196,0.476081,0.063328,post
LTFC_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1568,194,0.520837,0.059020,post
LTFC,table/twin/c-globe_9792,9792,19790,101,101,140,70,30040,198,0.761660,0.047734,cycle_expansion
LTFC_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1518,195,0.826261,0.044910,post
LTFC_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1585,194,0.826451,0.044670,post
LTFC_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,191,197,0.761844,0.047481,post
LTFC_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1525,195,0.826261,0.044910,post
LTFC,table/twin/c-globe_9792,9792,19790,101,101,140,70,30477,196,0.817424,0.045412,cycle_expansion
LTFC_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1445,194,0.885288,0.043044,post
LTFC_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1453,194,0.885288,0.043044,post
LTFC_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,190,195,0.817614,0.045170,post
LTFC_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1422,194,0.885288,0.043044,post
LTFC,table/twin/c-globe_9792,9792,19790,101,101,140,70,30271,201,0.477357,0.064860,cycle_expansion
LTFC_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1673,200,0.523023,0.060716,post
LTFC_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1712,200,0.523023,0.060716,post
LTFC_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,191,200,0.477511,0.064516,post
LTFC_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1651,200,0.523023,0.060716,post
LTFC,table/twin/c-globe_9792,9792,19790,101,101,140,70,29823,131,0.705685,0.032775,cycle_expansion
LTFC_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,873,126,0.743506,0.030568,post
LTFC_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,929,124,0.743867,0.030068,post
LTFC_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,183,126,0.705965,0.031500,post
LTFC_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,904,124,0.742296,0.030104,post
LTFC,table/twin/c-globe_9792,9792,19790,101,101,140,70,29982,196,0.762675,0.047206,cycle_expansion
LTFC_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1557,194,0.826799,0.044659,post
LTFC_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1579,194,0.826799,0.044659,post
LTFC_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,191,196,0.762675,0.047206,post
LTFC_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1548,194,0.826799,0.044659,post
LTFC,table/twin/c-globe_9792,9792,19790,101,101,140,70,30038,115,0.785424,0.027014,cycle_expansion
LTFC_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,764,111,0.821791,0.025418,post
LTFC_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,809,109,0.822168,0.024949,post
LTFC_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,181,111,0.785504,0.026062,post
LTFC_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,808,109,0.820113,0.024983,post
LTFC,table/twin/c-globe_9792,9792,19790,101,101,140,70,30283,138,0.936221,0.029563,cycle_expansion
LTFC_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,734,85,0.963390,0.017846,post
LTFC_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,837,83,0.963000,0.017426,post
LTFC_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,187,83,0.946081,0.017585,post
LTFC_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,692,83,0.963000,0.017426,post
LTFC,table/twin/c-globe_9792,9792,19790,101,101,140,70,30150,196,0.731817,0.048335,cycle_expansion
LTFC_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1521,194,0.793683,0.045679,post
LTFC_DMD_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,1580,194,0.793683,0.045679,post
LTFC_NE,table/twin/c-globe_9792,9792,19790,101,101,140,70,190,196,0.731817,0.048335,post
LTFC_NE_DMD,table/twin/c-globe_9792,9792,19790,101,101,140,70,1515,194,0.793683,0.045679,post
LTFC,table/twin/c-globe_9792,9792,19790,101,101,140,70,31518,195,0.978355,0.041087,cycle_expansion
